,DATE,Ask Spread,Bid Spread,Recovery Rate,Default Probability,Mid Spread,Benchmark Rate
184,2015-09-24,99.5,95.0,40,8.253,97.25,0.7655
185,2015-09-25,96.667,92.333,40,8.025,94.5,0.833
186,2015-09-28,100.5,96.5,40,8.338,98.5,0.804
187,2015-09-29,104.333,99.0,40,8.59,101.6665,0.789
188,2015-09-30,102.333,98.0,40,8.464,100.1665,0.7805
189,2015-10-01,102.5,98.0,40,8.467,100.25,0.733
190,2015-10-02,101.667,97.333,40,8.402,99.5,0.6855
191,2015-10-05,96.5,92.0,40,7.965,94.25,0.7465
192,2015-10-06,94.667,90.0,40,7.805,92.3335,0.781
193,2015-10-07,90.0,85.333,40,7.422,87.6665,0.7885
194,2015-10-08,90.667,86.333,40,7.486,88.5,0.763
195,2015-10-09,88.5,84.0,40,7.299,86.25,0.788
196,2015-10-12,86.5,82.5,40,7.146,84.5,0.757
197,2015-10-13,87.5,83.5,40,7.223,85.5,0.7725
198,2015-10-14,88.0,84.0,40,7.261,86.0,0.715
199,2015-10-15,88.0,83.5,40,7.237,85.75,0.7275
200,2015-10-16,86.0,82.0,40,7.091,84.0,0.7205
201,2015-10-19,84.5,80.5,40,6.958,82.5,0.7345
202,2015-10-20,84.5,80.0,40,6.934,82.25,0.798
203,2015-10-21,82.667,78.333,40,6.788,80.5,0.741
204,2015-10-22,79.5,75.0,40,6.52,77.25,0.672
205,2015-10-23,75.0,70.5,40,6.149,72.75,0.6675
206,2015-10-26,76.0,71.333,40,6.215,73.6665,0.6615
207,2015-10-27,76.5,72.0,40,6.26,74.25,0.61
208,2015-10-28,75.667,70.667,40,6.168,73.167,0.6055
209,2015-10-29,75.5,71.5,40,6.192,73.5,0.6945
210,2015-10-30,75.5,71.0,40,6.168,73.25,0.6995
211,2015-11-02,75.333,71.0,40,6.152,73.1665,0.7345
212,2015-11-03,74.667,70.0,40,6.081,72.3335,0.7405
213,2015-11-04,74.5,69.5,40,6.05,72.0,0.7575
214,2015-11-05,75.5,70.5,40,6.129,73.0,0.77145
215,2015-11-06,75.5,70.5,40,6.125,73.0,0.84865
216,2015-11-09,76.0,71.5,40,6.177,73.75,0.838
217,2015-11-10,77.333,73.0,40,6.289,75.1665,0.7886
218,2015-11-11,76.5,71.0,40,6.171,73.75,0.7678
219,2015-11-12,77.667,73.0,40,6.295,75.3335,0.774
220,2015-11-13,78.0,74.0,40,6.346,76.0,0.72485
221,2015-11-16,78.0,74.5,40,6.357,76.25,0.70315
222,2015-11-17,74.0,70.5,40,6.03,72.25,0.69855
223,2015-11-18,72.5,69.0,40,5.906,70.75,0.67995
224,2015-11-19,73.5,69.5,40,5.964,71.5,0.64615
225,2015-11-20,72.5,68.5,40,5.88,70.5,0.64555
226,2015-11-23,73.09,69.09,40,5.918,71.09,0.69865
227,2015-11-24,73.505,69.505,40,5.948,71.505,0.65525
228,2015-11-25,71.912,67.912,40,5.817,69.912,0.62975
229,2015-11-26,71.0,67.0,40,5.74,69.0,0.6388
230,2015-11-27,71.25,66.25,40,5.717,68.75,0.60445
231,2015-11-30,70.98,65.98,40,5.686,68.48,0.633
232,2015-12-01,69.864,65.864,40,5.634,67.864,0.6183
233,2015-12-02,67.7,63.7,40,5.456,65.7,0.61635
234,2015-12-03,69.028,64.028,40,5.519,66.528,0.78215
235,2015-12-04,70.708,65.708,40,5.652,68.208,0.84465
236,2015-12-07,69.891,64.891,40,5.577,67.391,0.7538
237,2015-12-08,70.447,65.447,40,5.619,67.947,0.72625
238,2015-12-09,72.005,67.005,40,5.741,69.505,0.7545
239,2015-12-10,72.341,68.341,40,5.805,70.341,0.7228
240,2015-12-11,76.517,72.517,40,6.136,74.517,0.68675
241,2015-12-14,83.044,78.044,40,6.605,80.544,0.7316
242,2015-12-15,80.065,75.065,40,6.365,77.565,0.81635
243,2015-12-16,79.333,74.333,40,6.303,76.833,0.8292
244,2015-12-17,78.148,73.148,40,6.206,75.648,0.7652
245,2015-12-18,79.661,74.661,40,6.323,77.161,0.7067
246,2015-12-21,80.006,76.006,40,6.38,78.006,0.71375
247,2015-12-22,80.667,75.667,40,6.389,78.167,0.7555
248,2015-12-23,78.826,74.826,40,6.279,76.826,0.79955
249,2015-12-24,78.75,73.75,40,6.23,76.25,0.788
250,2015-12-30,79.915,74.915,40,6.302,77.415,0.7868
252,2016-01-04,84.939,79.939,40,6.68,82.439,0.7316
253,2016-01-05,84.787,80.787,40,6.704,82.787,0.7283
254,2016-01-06,86.468,82.469,40,6.832,84.4685,0.6867
255,2016-01-07,89.152,85.652,40,7.056,87.402,0.7376
256,2016-01-08,91.098,86.598,40,7.165,88.848,0.6965
257,2016-01-11,91.638,86.638,40,7.176,89.138,0.7181
258,2016-01-12,92.482,87.482,40,7.238,89.982,0.7291
259,2016-01-13,91.829,86.829,40,7.184,89.329,0.69855
260,2016-01-14,95.957,91.957,40,7.537,93.957,0.69555
261,2016-01-15,98.851,93.851,40,7.718,96.351,0.6514
262,2016-01-18,99.73,94.73,40,7.773,97.23,0.66075
263,2016-01-19,98.146,93.146,40,7.647,95.646,0.6641
264,2016-01-20,103.1,98.1,40,8.023,100.6,0.61215
265,2016-01-21,97.242,92.242,40,7.57,94.742,0.56955
266,2016-01-22,90.602,85.602,40,7.055,88.102,0.59835
267,2016-01-25,90.304,85.304,40,7.021,87.804,0.5809
268,2016-01-26,90.955,85.955,40,7.067,88.455,0.55425
269,2016-01-27,90.852,85.852,40,7.055,88.352,0.5574
270,2016-01-28,91.153,86.153,40,7.075,88.653,0.52265
271,2016-01-29,89.5,84.5,40,6.944,87.0,0.44725
272,2016-02-01,92.4,87.4,40,7.156,89.9,0.4689
273,2016-02-02,95.025,90.025,40,7.353,92.525,0.43415
274,2016-02-03,100.362,95.362,40,7.756,97.862,0.4119
275,2016-02-04,103.311,98.311,40,7.976,100.811,0.44135
276,2016-02-05,111.267,106.267,40,8.573,108.767,0.4379
277,2016-02-08,136.82,131.82,40,10.462,134.32,0.3867
278,2016-02-09,155.8,145.8,40,11.661,150.8,0.3958
279,2016-02-10,137.459,127.459,40,10.313,132.459,0.39025
280,2016-02-11,152.08,142.08,40,11.379,147.08,0.3406
281,2016-02-12,141.771,131.771,40,10.619,136.771,0.4042
282,2016-02-15,130.773,120.773,40,9.793,125.773,0.3777
283,2016-02-16,127.298,117.298,40,9.53,122.298,0.41115
284,2016-02-17,119.455,109.455,40,8.943,114.455,0.4144
285,2016-02-18,118.152,108.152,40,8.841,113.152,0.35035
286,2016-02-19,126.684,116.684,40,9.47,121.684,0.33035
287,2016-02-22,122.432,109.932,40,9.047,116.182,0.30975
288,2016-02-23,120.167,110.167,40,8.967,115.167,0.31855
289,2016-02-24,129.009,119.009,40,9.604,124.00899999999999,0.3001
290,2016-02-25,124.486,114.486,40,9.277,119.486,0.2906
291,2016-02-26,117.589,107.589,40,8.761,112.589,0.29195
292,2016-02-29,116.069,106.069,40,8.635,111.069,0.2439
293,2016-03-01,107.972,99.972,40,8.101,103.972,0.2841
294,2016-03-02,100.756,94.756,40,7.632,97.756,0.33395
295,2016-03-03,100.33,93.33,40,7.558,96.83,0.328
296,2016-03-04,98.711,91.711,40,7.432,95.211,0.36355
297,2016-03-07,96.522,91.522,40,7.331,94.022,0.3481
298,2016-03-08,96.26,90.76,40,7.289,93.51,0.2931
299,2016-03-09,95.095,90.095,40,7.216,92.595,0.3466
300,2016-03-10,86.628,81.628,40,6.574,84.128,0.42175
301,2016-03-11,77.478,71.978,40,5.858,74.728,0.35685
302,2016-03-14,75.538,70.038,40,5.701,72.788,0.36045
303,2016-03-15,80.858,72.858,40,6.007,76.858,0.39635
304,2016-03-16,81.011,75.511,40,6.109,78.261,0.38085
305,2016-03-17,79.098,74.098,40,5.981,76.598,0.32895
306,2016-03-18,78.25,71.25,40,5.837,74.75,0.3113
307,2016-03-21,83.768,77.268,40,6.896,80.518,0.3133
308,2016-03-22,83.687,78.687,40,6.945,81.187,0.29785
309,2016-03-23,83.596,78.596,40,6.937,81.096,0.29245
310,2016-03-24,84.86,79.86,40,7.038,82.36,0.27075
311,2016-03-29,85.034,80.034,40,7.035,82.534,0.2377
312,2016-03-30,83.076,78.076,40,6.87,80.576,0.24445
313,2016-03-31,82.305,77.305,40,6.803,79.805,0.2317
314,2016-04-01,82.397,77.397,40,6.807,79.897,0.21755
315,2016-04-04,82.501,77.501,40,6.805,80.001,0.2149
316,2016-04-05,84.701,79.701,40,6.983,82.201,0.18225
317,2016-04-06,87.245,82.246,40,7.187,84.74549999999999,0.20235
318,2016-04-07,91.48,86.48,40,7.529,88.98,0.19185
319,2016-04-08,89.348,84.348,40,7.351,86.848,0.3165
320,2016-04-11,89.741,84.741,40,7.372,87.241,0.3435
321,2016-04-12,88.12,83.12,40,7.236,85.62,0.381
322,2016-04-13,85.274,80.274,40,7.001,82.774,0.357
323,2016-04-14,82.625,77.625,40,6.781,80.125,0.375
324,2016-04-15,83.259,78.259,40,6.83,80.759,0.343
325,2016-04-18,82.176,77.176,40,6.731,79.676,0.368
326,2016-04-19,80.705,75.705,40,6.607,78.205,0.394
327,2016-04-20,81.117,76.117,40,6.637,78.617,0.362
328,2016-04-21,74.323,69.323,40,6.078,71.823,0.43
329,2016-04-22,72.72,67.72,40,5.944,70.22,0.4365
330,2016-04-25,74.704,69.704,40,6.097,72.204,0.471
331,2016-04-26,74.844,69.844,40,6.105,72.344,0.502
332,2016-04-27,76.25,71.25,40,6.217,73.75,0.501
333,2016-04-28,78.032,73.032,40,6.359,75.532,0.479
334,2016-04-29,80.794,75.794,40,6.58,78.294,0.5195
335,2016-05-03,86.941,81.941,40,7.064,84.441,0.434
336,2016-05-04,94.818,89.818,40,7.693,92.318,0.435
337,2016-05-05,94.708,89.708,40,7.698,92.208,0.4135
338,2016-05-06,95.059,90.059,40,7.705,92.559,0.3835
339,2016-05-09,92.668,87.668,40,7.502,90.168,0.357
340,2016-05-10,89.718,84.718,40,7.262,87.218,0.34
341,2016-05-11,87.924,82.924,40,7.114,85.424,0.337
342,2016-05-12,91.434,86.934,40,7.411,89.184,0.371
343,2016-05-13,94.484,89.484,40,7.449,91.984,0.347
344,2016-05-16,96.901,91.901,40,7.811,94.401,0.364
345,2016-05-17,95.448,90.448,40,7.692,92.948,0.3495
346,2016-05-18,97.164,92.164,40,7.824,94.664,0.387
347,2016-05-19,98.904,93.904,40,7.958,96.404,0.388
348,2016-05-20,96.791,91.791,40,7.786,94.291,0.383
349,2016-05-23,96.778,91.778,40,7.773,94.278,0.397
350,2016-05-24,94.065,89.065,40,7.554,91.565,0.385
351,2016-05-25,89.256,84.256,40,7.169,86.756,0.355
352,2016-05-26,89.031,84.031,40,7.147,86.531,0.355
353,2016-05-27,88.883,84.383,40,7.152,86.633,0.355
354,2016-05-31,89.187,85.187,40,7.181,87.187,0.3555
355,2016-06-01,91.804,87.804,40,7.384,89.804,0.3455
356,2016-06-02,92.977,87.977,40,7.433,90.477,0.334
357,2016-06-03,93.647,89.147,40,7.502,91.397,0.289
358,2016-06-06,94.643,89.643,40,7.55,92.143,0.3055
359,2016-06-07,91.843,86.842,40,7.325,89.3425,0.28
360,2016-06-08,90.776,86.776,40,7.276,88.776,0.278
361,2016-06-09,91.562,87.062,40,7.315,89.312,0.246
362,2016-06-10,94.551,90.051,40,7.546,92.301,0.2425
363,2016-06-13,99.37,94.87,40,7.912,97.12,0.2645
364,2016-06-14,106.529,101.529,40,8.446,104.029,0.25
365,2016-06-15,104.308,99.308,40,8.269,101.808,0.242
366,2016-06-16,114.328,109.328,40,9.04,111.828,0.2415
367,2016-06-17,108.52,103.52,40,8.587,106.02,0.276
368,2016-06-20,98.594,93.594,40,7.803,96.094,0.2925
369,2016-06-21,98.176,93.177,40,7.766,95.6765,0.29
370,2016-06-22,96.544,91.044,40,7.615,93.794,0.291
371,2016-06-23,94.012,89.012,40,7.433,91.512,0.295
372,2016-06-24,121.19,116.191,40,9.528,118.6905,0.199
373,2016-06-27,136.232,121.232,40,10.275,128.732,0.152
374,2016-06-28,126.617,116.617,40,9.731,121.617,0.126
375,2016-06-29,117.677,107.677,40,9.044,112.677,0.1085
376,2016-06-30,116.142,106.142,40,8.922,111.142,0.0825
377,2016-07-01,108.562,98.562,40,8.336,103.562,0.069
378,2016-07-04,114.605,104.605,40,8.787,109.605,0.068
379,2016-07-05,125.945,116.945,40,9.683,121.445,0.027
380,2016-07-06,129.007,122.007,40,9.985,125.507,0.03
381,2016-07-07,129.222,119.222,40,9.883,124.22200000000001,0.045
382,2016-07-08,124.472,114.472,40,9.519,119.472,0.0015
383,2016-07-11,121.361,111.361,40,9.268,116.361,0.023
384,2016-07-12,115.409,105.409,40,8.811,110.409,0.072
385,2016-07-13,112.735,104.735,40,8.679,108.735,0.034
386,2016-07-14,106.919,96.919,40,8.153,101.919,0.0715
387,2016-07-15,107.214,98.214,40,8.209,102.714,0.1135
388,2016-07-18,105.948,95.948,40,8.061,100.948,0.085
389,2016-07-19,105.834,96.834,40,8.086,101.334,0.0865
390,2016-07-20,102.92,93.92,40,7.859,98.42,0.102
391,2016-07-21,98.01,90.01,40,7.516,94.01,0.1015
392,2016-07-22,97.812,90.812,40,7.536,94.312,0.095
393,2016-07-25,99.332,93.332,40,7.678,96.332,0.072
394,2016-07-26,102.319,96.319,40,7.902,99.319,0.088
395,2016-07-27,101.901,95.401,40,7.847,98.651,0.036
396,2016-07-28,101.252,95.252,40,7.813,98.252,0.026
397,2016-07-29,100.512,94.512,40,7.752,97.512,-0.01
398,2016-08-01,98.18,92.18,40,7.562,95.18,-0.006
399,2016-08-02,102.036,95.536,40,7.832,98.786,0.0505
400,2016-08-03,103.355,95.355,40,7.871,99.355,0.0625
401,2016-08-04,100.697,92.697,40,7.665,96.697,0.006
402,2016-08-05,98.83,90.83,40,7.519,94.83,0.0355
403,2016-08-08,97.018,89.018,40,7.369,93.018,0.0255
404,2016-08-09,96.618,88.618,40,7.334,92.618,0.01
405,2016-08-10,96.833,88.833,40,7.347,92.833,-0.016
406,2016-08-11,98.929,90.929,40,7.502,94.929,-0.002
407,2016-08-12,97.71,91.71,40,7.481,94.71,-0.0105
408,2016-08-15,97.833,89.833,40,7.402,93.833,0.0275
409,2016-08-16,96.902,91.902,40,7.441,94.402,0.0635
410,2016-08-17,98.957,93.457,40,7.574,96.207,0.044
411,2016-08-18,99.714,93.714,40,7.608,96.714,0.0185
412,2016-08-19,102.789,97.789,40,7.874,100.289,0.0535
413,2016-08-22,103.248,98.248,40,7.896,100.748,0.0235
414,2016-08-23,101.918,96.418,40,7.773,99.168,0.0195
415,2016-08-24,100.858,94.858,40,7.67,97.858,0.023
416,2016-08-25,102.625,96.625,40,7.798,99.625,0.0275
417,2016-08-26,102.032,96.032,40,7.749,99.032,0.01
418,2016-08-30,100.646,95.146,40,7.647,97.896,0.0145
419,2016-08-31,99.346,94.347,40,7.564,96.84649999999999,0.022
420,2016-09-01,98.393,93.893,40,7.508,96.143,0.048
421,2016-09-02,96.124,91.124,40,7.314,93.624,0.0685
422,2016-09-05,95.131,90.631,40,7.246,92.881,0.055
423,2016-09-06,93.937,89.437,40,7.153,91.687,-0.0065
424,2016-09-07,94.406,89.406,40,7.166,91.906,-0.015
425,2016-09-08,97.541,92.541,40,7.396,95.041,0.048
426,2016-09-09,102.716,97.716,40,7.778,100.216,0.112
427,2016-09-12,106.715,101.715,40,8.063,104.215,0.1355
428,2016-09-13,107.213,102.213,40,8.095,104.713,0.149
429,2016-09-14,108.066,103.066,40,8.154,105.566,0.1165
430,2016-09-15,107.377,102.377,40,8.098,104.877,0.134
431,2016-09-16,110.166,105.166,40,8.3,107.666,0.11
432,2016-09-19,108.848,103.848,40,8.189,106.348,0.1215
433,2016-09-20,117.026,112.026,40,9.666,114.526,0.087
434,2016-09-21,116.57,111.57,40,9.625,114.07,0.1095
435,2016-09-22,111.931,106.431,40,9.228,109.181,0.0125
436,2016-09-23,113.027,108.027,40,9.332,110.527,0.0325
437,2016-09-26,117.555,112.555,40,9.68,115.055,-0.0045
438,2016-09-27,121.39,116.39,40,9.981,118.89,-0.0275
439,2016-09-28,121.317,116.317,40,9.971,118.817,-0.032
